type	latitude	longitude	altitude (m)	course	slope (%)	distance (km)	distance_interval (m)	slope corrected
7	42.654617	-91.646317	345	0.4	-1.2	664.0392	214.18	-1.2
7	42.656546	-91.646301	342	0.3	-1.4	664.2535	214.29	-1.4
7	42.659555	-91.646222	341.7	1.1	-0.1	664.5878	334.32	-0.1
7	42.661931	-91.646107	342.9	2	0.5	664.8519	264.11	0.5
7	42.664576	-91.645973	339.8	2.1	-1.1	665.1459	294.03	-1.1
7	42.66702	-91.64586	337.2	1.9	-1	665.4176	271.65	-1
7	42.669313	-91.645766	335.3	1.7	-0.7	665.6724	254.84	-0.7
7	42.671915	-91.645667	333	1.6	-0.8	665.9616	289.16	-0.8
7	42.675056	-91.645616	338	0.7	1.4	666.3105	348.95	1.4
7	42.677092	-91.645612	339.9	0.1	0.8	666.5367	226.17	0.8
7	42.680399	-91.645624	342.1	359.8	0.6	666.904	367.36	0.6
7	42.682527	-91.645638	342.6	359.7	0.2	667.1404	236.39	0.2
7	42.684656	-91.645652	345.6	359.7	1.3	667.3769	236.51	1.3
7	42.686975	-91.64565	348.3	0	1	667.6346	257.61	1
7	42.68771	-91.64546	350.7	10.8	2.9	667.7177	83.12	2.9
7	42.687621	-91.64397	350.1	94.6	-0.5	667.8402	122.51	-0.5
7	42.68756	-91.640122	347.5	91.2	-0.8	668.1556	315.43	-0.8
7	42.687509	-91.63656	344.8	91.1	-0.9	668.4476	291.97	-0.9
7	42.687455	-91.632529	343.2	91	-0.5	668.778	330.41	-0.5
7	42.68742	-91.629738	343	91	-0.1	669.0068	228.76	-0.1
7	42.687385	-91.626946	345.4	91	1.1	669.2356	228.85	1
7	42.687394	-91.623162	344.8	89.8	-0.2	669.5457	310.11	-0.2
7	42.687455	-91.619603	338.3	88.7	-2.2	669.8375	291.75	-2.2
7	42.687509	-91.616496	335.3	88.6	-1.2	670.0922	254.7	-1.2
7	42.687602	-91.612798	332	88	-1.1	670.3954	303.24	-1.1
7	42.687693	-91.609701	327.5	87.7	-1.8	670.6494	254.01	-1.8
7	42.687763	-91.604266	331.7	89	0.9	671.0949	445.48	0.9
7	42.687786	-91.601532	333.2	89.3	0.7	671.319	224.07	0.7
7	42.68781	-91.598798	335.7	89.3	1.1	671.543	224.07	1.1
7	42.687862	-91.593695	339.1	89.2	0.8	671.9613	418.24	0.8
7	42.687894	-91.590991	340.4	89.1	0.6	672.1829	221.63	0.6
7	42.687926	-91.588286	350.3	89.1		672.4046	221.71	4.5
7	42.687959	-91.585582	353.9	89	1.6	672.6263	221.63	1.6
7	42.687975	-91.582126	354.5	89.6	0.2	672.9095	283.23	0.2
7	42.687992	-91.578319	356.3	89.7	0.6	673.2215	312	0.6
7	42.68799	-91.573819	365.9	90	2.6	673.5903	368.79	2.6
7	42.68798	-91.571058	367.1	90.3	0.5	673.8165	226.27	0.5
7	42.687971	-91.568298	366.1	90.3	-0.4	674.0427	226.19	-0.4
7	42.687955	-91.564832	366.2	90.4	0	674.3268	284.05	0
7	42.687942	-91.561191	372.5	90.3	2.1	674.6252	298.39	2.1
7	42.687653	-91.557177	372.4	95.6	0	674.9557	330.52	0
7	42.687194	-91.554308	369.4	102.3	-1.3	675.1963	240.59	-1.2
7	42.686444	-91.550132	371.9	103.7	0.7	675.5485	352.23	0.7
7	42.68627	-91.54925	371.2	105	-0.9	675.6233	74.82	-0.9
7	42.685787	-91.54669	368.3	104.4	-1.3	675.8399	216.56	-1.3
7	42.685304	-91.544131	369.4	104.4	0.5	676.0564	216.48	0.5
7	42.684619	-91.54046	369.3	104.2	0	676.3667	310.34	0
7	42.683907	-91.536665	368.7	104.3	-0.2	676.6876	320.93	-0.2
7	42.683474	-91.53438	372.2	104.5	1.8	676.881	193.35	1.8
7	42.68341	-91.53404	372.2	104.4	0	676.9098	28.76	0
7	42.681082	-91.535073	368	198.1	-1.5	677.1819	272.12	-1.5
7	42.678809	-91.535843	364.8	194	-1.2	677.4421	260.27	-1.2
7	42.675935	-91.536833	362.4	194.2	-0.7	677.7715	329.41	-0.7
7	42.673703	-91.537158	353.3	186.1	-3.6	678.0209	249.37	-3.6
7	42.671368	-91.537167	347.1	180.2	-2.4	678.2803	259.39	-2.4
7	42.668773	-91.537191	342.5	180.4	-1.6	678.5686	288.28	-1.6
7	42.666295	-91.537211	344	180.3	0.5	678.8439	275.28	0.5
7	42.66389	-91.537233	340.5	180.4	-1.3	679.111	267.17	-1.3
7	42.66211	-91.53723	342.4	179.9	1	679.3088	197.73	1
7	42.661165	-91.537062	342.9	172.6	0.5	679.4146	105.88	0.5
7	42.659329	-91.53509	342.5	141.7	-0.2	679.6749	260.27	-0.2
7	42.65892	-91.53004	343.4	96.3	0.2	680.0914	416.54	0.2
7	42.65892	-91.52797	339.1	90	-2.5	680.2612	169.72	-2.5
7	42.6589	-91.524284	345.2	90.4	2	680.5634	302.23	2
7	42.658881	-91.521278	348	90.5	1.1	680.8099	246.47	1.1
7	42.658833	-91.516542	340.7	90.8	-1.9	681.1982	388.34	-1.9
7	42.658797	-91.513433	345.8	90.9	2	681.4531	254.94	2
7	42.65876	-91.510325	344.5	90.9	-0.5	681.708	254.86	-0.5
7	42.658723	-91.507216	350.3	90.9	2.3	681.9629	254.94	2.3
7	42.658686	-91.504108	348.8	90.9	-0.6	682.2178	254.86	-0.6
7	42.65867	-91.50272	346.3	90.9	-2.2	682.3316	113.82	-2.2
7	42.658638	-91.499674	345.8	90.8	-0.2	682.5814	249.77	-0.2
7	42.658607	-91.496627	353.4	90.8	3.1	682.8312	249.85	3
7	42.658575	-91.493581	354.4	90.8	0.4	683.081	249.77	0.4
7	42.658538	-91.489364	356.8	90.7	0.7	683.4268	345.78	0.7
7	42.658569	-91.486513	358.4	89.2	0.7	683.6606	233.78	0.7
7	42.658686	-91.483321	358.6	87.1	0.1	683.9226	262.04	0.1
7	42.658721	-91.48006	358.9	89.2	0.1	684.19	267.4	0.1
7	42.657484	-91.476992	359.8	118.7	0.3	684.4767	286.64	0.3
7	42.654432	-91.474685	360.6	150.9	0.2	684.8649	388.23	0.2
7	42.652694	-91.47349	359.9	153.2	-0.3	685.0814	216.51	-0.3
7	42.649724	-91.471453	360.1	153.2	0.1	685.4512	369.8	0.1
7	42.648207	-91.470415	358	153.3	-1.1	685.64	188.79	-1.1
7	42.646295	-91.469163	357.2	154.3	-0.3	685.8759	235.91	-0.3
7	42.64409	-91.46813	355.9	161	-0.5	686.1351	259.18	-0.5
7	42.644099	-91.4653	355	89.8	-0.4	686.3672	232.09	-0.4
7	42.644108	-91.46247	348.5	89.8	-2.8	686.5993	232.09	-2.8
7	42.644117	-91.45964	345.4	89.8	-1.3	686.8314	232.09	-1.3
7	42.644126	-91.45681	345.7	89.8	0.1	687.0634	232.09	0.1
7	42.644135	-91.45398	336.5	89.8	-4	687.2955	232.09	-4
7	42.644157	-91.449642	342.2	89.6	1.6	687.6513	355.77	1.6
7	42.644174	-91.446824	336	89.5	-2.7	687.8824	231.11	-2.7
7	42.644209	-91.441257	330.5	89.5	-1.2	688.339	456.57	-1.2
7	42.644227	-91.438304	339.2	89.5	3.6	688.5812	242.18	3.6
7	42.644246	-91.43535	342.9	89.5	1.5	688.8234	242.27	1.5
7	42.644265	-91.432397	347.5	89.5	1.9	689.0656	242.18	1.9
7	42.644283	-91.429444	344.3	89.5	-1.3	689.3078	242.18	-1.3
7	42.644302	-91.426491	339.7	89.5	-1.9	689.55	242.18	-1.9
7	42.64431	-91.42522	335	89.5		689.6542	104.24	-4.5
7	42.644331	-91.422073	335.3	89.5	0.1	689.9123	258.1	0.1
7	42.644351	-91.418926	340.8	89.5	2.1	690.1704	258.09	2.1
7	42.644372	-91.41578	343.6	89.5	1.1	690.4284	258.01	1.1
7	42.644392	-91.412633	348.9	89.5	2.1	690.6865	258.09	2.1
7	42.644423	-91.407417	354.6	89.5	1.3	691.1143	427.78	1.3
7	42.644436	-91.404963	356.6	89.6	1	691.3155	201.26	1
7	42.64445	-91.40251	356.9	89.6	0.1	691.5167	201.18	0.1
7	42.644479	-91.39906	357.3	89.3	0.1	691.7997	282.95	0.1
7	42.64454	-91.395136	355.1	88.8	-0.7	692.1215	321.88	-0.7
7	42.644625	-91.390443	351.4	88.6	-1	692.5065	384.99	-1
7	42.644679	-91.387316	347.7	88.7	-1.4	692.763	256.51	-1.4
7	42.644734	-91.384189	344	88.6	-1.4	693.0196	256.52	-1.4
7	42.644788	-91.381062	343.3	88.7	-0.3	693.2761	256.51	-0.3
7	42.644843	-91.377935	346.7	88.6	1.3	693.5326	256.52	1.3
7	42.644897	-91.374808	345.6	88.7	-0.4	693.7891	256.51	-0.4
7	42.644763	-91.371173	339.4	92.9	-2.1	694.0876	298.47	-2.1
7	42.644727	-91.368354	339	91	-0.2	694.3188	231.22	-0.2
7	42.646363	-91.365412	341.5	52.9	0.8	694.6209	302.06	0.8
7	42.648218	-91.363541	358	36.6		694.8778	256.91	6.4
7	42.650122	-91.359484	349	57.5	-2.3	695.272	394.23	-2.3
7	42.650863	-91.357378	352.8	64.4	2	695.4633	191.31	2
7	42.65173	-91.35494	336.8	64.2		695.6852	221.91	-7.2
7	42.652388	-91.353073	342.9	64.4	3.6	695.8549	169.65	3.6
7	42.653046	-91.351207	342.5	64.4	-0.2	696.0244	169.57	-0.2
7	42.65378	-91.348282	343.7	71.2	0.5	696.2778	253.32	0.5
7	42.653507	-91.344731	348.7	96	1.7	696.5705	292.75	1.7
7	42.653822	-91.341187	348.2	83.1	-0.2	696.8632	292.7	-0.2
7	42.655035	-91.338104	351.4	61.9	1.1	697.1497	286.46	1.1
7	42.656689	-91.335386	350.7	50.4	-0.2	697.4385	288.84	-0.2
7	42.657879	-91.332831	359.2	57.7	3.4	697.6862	247.71	3.4
7	42.660809	-91.332864	357.8	359.5	-0.4	698.0117	325.49	-0.4
7	42.662973	-91.333314	348	351.3	-4	698.2549	243.21	-4
7	42.665385	-91.333443	354.4	357.7	2.4	698.5231	268.15	2.4
7	42.667061	-91.330636	354.4	50.9	0	698.8191	296	0
7	42.668705	-91.327874	348.7	51	-2	699.11	290.9	-2
7	42.670816	-91.326079	348.2	32	-0.2	699.3868	276.85	-0.2
7	42.673021	-91.324407	345.4	29.1	-1	699.6675	280.68	-1
7	42.675686	-91.324218	347.2	3	0.6	699.9639	296.45	0.6
7	42.67637	-91.3242	349.4	1.1	2.9	700.0399	76	2.9
7	42.677847	-91.324061	347.8	4	-1	700.2044	164.47	-1
7	42.679481	-91.321091	355.3	53.2	2.5	700.5081	303.66	2.5
7	42.681222	-91.319391	346.7	35.7	-3.6	700.7464	238.37	-3.6
7	42.683767	-91.319873	348.7	352.1	0.7	701.0319	285.46	0.7
7	42.68669	-91.321666	346.1	335.7	-0.7	701.3883	356.41	-0.7
7	42.688493	-91.322952	341.5	332.3	-2	701.6146	226.33	-2
7	42.689992	-91.325383	337.2	310	-1.7	701.8743	259.65	-1.7
7	42.692095	-91.327251	342.5	326.9	1.9	702.1536	279.3	1.9
7	42.695463	-91.328101	330.5	349.5	-3.2	702.5342	380.57	-3.2
7	42.697129	-91.328044	329	1.4	-0.8	702.7193	185.13	-0.8
7	42.700043	-91.32683	335.6	17	1.9	703.0579	338.65	1.9
7	42.702098	-91.325904	336.1	18.3	0.2	703.2985	240.56	0.2
7	42.704723	-91.325064	330.6	13.2	-1.8	703.5981	299.61	-1.8
7	42.707191	-91.323738	330.3	21.5	-0.1	703.893	294.9	-0.1
7	42.708949	-91.322194	330.2	32.8	0	704.1257	232.68	0
7	42.711786	-91.321184	325	14.7	-1.6	704.4515	325.83	-1.6
7	42.713668	-91.320522	324.1	14.5	-0.4	704.6675	215.99	-0.4
7	42.715309	-91.317723	324.9	51.4	0.3	704.9604	292.92	0.3
7	42.71749	-91.31693	332.3	15	2.9	705.2113	250.84	2.9
7	42.718752	-91.316712	332.8	7.2	0.4	705.3526	141.32	0.4
7	42.72084	-91.316359	337.9	7.1	2.2	705.5863	233.75	2.2
7	42.722746	-91.316278	330.4	1.8	-3.5	705.7982	211.84	-3.5
7	42.724745	-91.314485	314.5	33.4		706.0644	266.23	-6
7	42.72499	-91.311222	297.2	84.2		706.333	268.63	-6.4
7	42.726026	-91.308173	277.9	65.2		706.608	274.97	-7
7	42.728273	-91.306374	263.3	30.5		706.8979	289.85	-5
7	42.728922	-91.30282	269.5	76	2.1	707.1977	299.86	2.1
7	42.729652	-91.300081	259	70.1		707.4362	238.53	-4.4
7	42.731014	-91.296974	263.7	59.2	1.6	707.7323	296.04	1.6
7	42.731853	-91.294057	263.7	68.6	0	707.9887	256.43	0
7	42.733687	-91.292039	264.3	38.9	0.2	708.251	262.33	0.2
7	42.733863	-91.288186	263.5	86.4	-0.3	708.5672	316.14	-0.3
7	42.735729	-91.285999	257.3	40.7	-2.3	708.8411	273.94	-2.3
7	42.738038	-91.285633	238.9	6.6		709.0994	258.25	-7.1
7	42.739944	-91.283706	228.8	36.6	-3.8	709.3634	264.06	-3.8
7	42.74015	-91.28254	219.9	76.5		709.4616	98.18	-9
7	42.740369	-91.280279	205.7	82.5		709.6483	186.73	-7.6
7	42.74017	-91.276885	201.2	94.6	-1.6	709.9271	278.79	-1.6
7	42.740607	-91.273634	201.2	79.6	0	710.1977	270.59	0
7	42.74196	-91.27133	202.4	51.4	0.5	710.4389	241.21	0.5
7	42.74231	-91.269893	200	71.7	-1.9	710.5629	123.92	-1.9
7	42.742938	-91.267935	203.5	66.4	2	710.7377	174.84	2
7	42.744735	-91.264955	220.7	50.6		711.053	315.25	5.5
7	42.74506	-91.2642	216.7	59.6		711.1245	71.59	-5.6
7	42.746161	-91.262539	225.8	47.9		711.3074	182.91	5
7	42.749046	-91.261241	234.8	18.3	2.7	711.6451	337.65	2.7
7	42.750748	-91.259962	249.5	28.9		711.8612	216.13	6.8
7	42.752748	-91.256541	268.5	51.5		712.2187	357.49	5.3
7	42.753827	-91.2542	272.7	57.9	1.9	712.4448	226.05	1.9
7	42.75426	-91.25202	280.1	74.9	4	712.6296	184.84	4
7	42.754713	-91.24947	282.8	76.4	1.3	712.8443	214.74	1.3
7	42.755165	-91.24692	285.3	76.4	1.2	713.059	214.71	1.2
7	42.755618	-91.244369	281.5	76.4	-1.8	713.2739	214.81	-1.8
7	42.756751	-91.240804	287.2	66.6	1.8	713.5917	317.82	1.8
7	42.7595	-91.238782	278.6	28.4	-2.5	713.939	347.35	-2.5
7	42.761338	-91.237857	262.8	20.3		714.1568	217.77	-7.2
7	42.763552	-91.236756	255	20.1	-3	714.4187	261.94	-3
7	42.765109	-91.234572	241.2	45.8		714.6675	248.74	-5.5
7	42.76489	-91.23145	223.9	95.5		714.9242	256.69	-6.7
7	42.764586	-91.229815	207.7	104.2		715.0622	138.02	-11.7
7	42.764235	-91.227456	204.2	101.5	-1.8	715.2592	196.99	-1.8
7	42.764968	-91.22404	224.4	73.7		715.5504	291.22	6.9
7	42.766459	-91.221619	245.9	50		715.8087	258.27	8.3
7	42.76882	-91.220361	258.3	21.4		716.0904	281.77	4.4
7	42.770926	-91.217643	259.8	43.5	0.5	716.4133	322.83	0.5
7	42.773161	-91.214575	276.1	45.2		716.7664	353.12	4.6
7	42.774561	-91.21265	282.3	45.3	2.8	716.9878	221.37	2.8
7	42.775962	-91.210725	277.8	45.2	-2	717.2092	221.45	-2
7	42.777903	-91.208055	280.9	45.3	1	717.5162	306.98	1
7	42.779427	-91.205959	284.2	45.3	1.4	717.7572	241	1.4
7	42.781326	-91.202453	290.6	53.6	1.8	718.1133	356.11	1.8
7	42.782446	-91.199958	295	58.5	1.8	718.3524	239.09	1.8
7	42.78262	-91.19957	294.1	58.6	-2.4	718.3896	37.17	-2.4
7	42.783658	-91.197249	296.8	58.6	1.2	718.6117	222.19	1.2
7	42.784692	-91.194083	299.1	66	0.8	718.8951	283.38	0.8
7	42.78547	-91.190837	300.4	71.9	0.5	719.1744	279.31	0.5
7	42.78624	-91.187623	301.1	71.9	0.3	719.451	276.54	0.3
7	42.787043	-91.184312	300	71.7	-0.4	719.7362	285.22	-0.4
7	42.787835	-91.181044	304.3	71.7	1.5	720.0177	281.5	1.5
7	42.788618	-91.177664	306.6	72.5	0.8	720.3076	289.91	0.8
7	42.788892	-91.174043	306.3	84.1	-0.1	720.6054	297.83	-0.1
7	42.78897	-91.170754	306.2	88.1	0	720.8747	269.24	0
7	42.789049	-91.1674	301	88.2	-1.9	721.1492	274.56	-1.9
7	42.788146	-91.16398	300.7	109.8	-0.1	721.4465	297.26	-0.1
7	42.786075	-91.161771	301.7	141.9	0.3	721.7391	292.57	0.3
7	42.784304	-91.159445	297.5	136.1	-1.5	722.0128	273.73	-1.5
7	42.78305	-91.156022	296.5	116.5	-0.3	722.3256	312.82	-0.3
7	42.782054	-91.153557	300.1	118.8	1.6	722.5557	230.06	1.6
7	42.780248	-91.14965	300.7	122.2	0.2	722.9331	377.44	0.2
7	42.779236	-91.147479	301.5	122.4	0.4	723.1434	210.24	0.4
7	42.776746	-91.145107	300.1	145	-0.4	723.4813	337.92	-0.4
7	42.77629	-91.14408	294.2	121.2		723.5794	98.13	-6
7	42.776324	-91.142698	289.9	88.1	-3.8	723.6926	113.16	-3.8
7	42.776307	-91.139189	288.8	90.4	-0.4	723.9798	287.17	-0.4
7	42.776285	-91.135938	290.5	90.5	0.6	724.2458	266.06	0.6
7	42.776262	-91.132687	279.1	90.6		724.5119	266.06	-4.3
7	42.776987	-91.128005	244.9	78.1		724.9034	391.53	-8.7
7	42.77764	-91.12683	235	52.9		725.0239	120.45	-8.2
7	42.777836	-91.126458	232.2	54.3		725.0613	37.43	-7.5
7	42.776782	-91.123515	221.9	116	-3.9	725.3291	267.79	-3.8
7	42.776182	-91.120229	212.4	104	-3.4	725.6061	277.05	-3.4
7	42.775815	-91.115673	206.2	96.3	-1.7	725.9812	375.07	-1.7
7	42.77542	-91.113303	203.9	102.8	-1.2	726.1801	198.86	-1.2
7	42.776721	-91.110424	194.2	58.4	-3.5	726.4565	276.4	-3.5
7	42.777	-91.10873	204.4	77.4		726.5985	142.05	7.2
7	42.776295	-91.107945	206.1	140.7	1.7	726.6998	101.29	1.7
7	42.774525	-91.104793	204.2	127.4	-0.6	727.0242	324.35	-0.6
7	42.773038	-91.102393	194.2	130.2	-3.9	727.2808	256.64	-3.9
7	42.770671	-91.101336	190.9	161.8	-1.2	727.5576	276.81	-1.2
7	42.76989	-91.10031	192.4	136	1.2	727.6783	120.74	1.2
7	42.771321	-91.10049	191.8	354.7	-0.4	727.838	159.65	-0.4
7	42.772836	-91.099293	189	30.1	-1.4	728.0327	194.73	-1.4
7	42.77282	-91.09855	188.9	91.7	-0.2	728.0936	60.83	-0.2
7	42.773807	-91.096114	189	61.1	0	728.3211	227.52	0
7	42.776252	-91.095316	189	13.5	0	728.6004	279.35	0
7	42.778451	-91.095263	189.1	1	0	728.8448	244.32	0
7	42.781367	-91.095252	189.9	0.2	0.2	729.1687	323.94	0.2
7	42.783654	-91.096116	187.3	344.5	-1	729.4324	263.71	-1
7	42.78541	-91.09583	187.1	6.8	-0.1	729.6289	196.47	-0.1
7	42.78541	-91.09583	187.1	6.8	0	729.6289	0	0
